[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 8.0, 1.0, 100.0, 240.0, 0.14]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 8.0, 1.0, 125.0, 247.0, 0.16]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 9.0, 1.0, 40.0, 133.0, 0.07]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 9.0, 1.0, 50.0, 125.0, 0.08]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 9.0, 1.0, 63.0, 128.0, 0.11]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 9.0, 1.0, 80.0, 130.0, 0.13]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 9.0, 1.0, 100.0, 130.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 9.0, 1.0, 125.0, 130.0, 0.13]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 1.0, 1.0, 40.0, 166.0, 0.09]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 1.0, 1.0, 50.0, 155.0, 0.1]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 1.0, 1.0, 63.0, 160.0, 0.13]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 1.0, 1.0, 80.0, 162.0, 0.12]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 1.0, 1.0, 100.0, 155.0, 0.12]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 1.0, 1.0, 125.0, 157.0, 0.13]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 2.0, 1.0, 40.0, 170.0, 0.08]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 2.0, 1.0, 50.0, 168.0, 0.09]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 2.0, 1.0, 63.0, 172.0, 0.11]
[1.0, 2.4, 60.0, 15.0, 60.0, 15.0, 60.0, 15.0, 1.0, 2.0, 3.0, 28.08, 30.41, 29.72, 2.0, 1.0, 80.0, 175.0, 0.11]
